#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0030335	Positive regulation of cell migration	11	529	1.0	3.04e-06	9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000495951	ACTA2,PDGFRA,ITGAV,KDR,EGFR,ITGA5,MET,CSF1,EPHA2,TGFBR2,KITLG
GO:0060548	Negative regulation of cell death	14	1016	0.82	3.25e-06	9606.ENSP00000221992,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,ITGAV,KDR,ERBB3,EGFR,ITGA5,MET,CSF1,PLAUR,KRT18,TFRC,TGFA,KITLG,IL19
GO:0048583	Regulation of response to stimulus	25	3931	0.49	3.75e-06	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000233809,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951,9606.ENSP00000499459	DCN,ACTA2,IGFBP2,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,ITGA5,SPINK1,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,IGFBP3,TFRC,SPP1,AREG,TGFA,LDLR,KITLG,IL19
GO:0051239	Regulation of multicellular organismal process	21	2749	0.56	5.64e-06	9606.ENSP00000052754,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000261590,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000301873,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000454071,9606.ENSP00000495951,9606.ENSP00000499459	DCN,GDF15,PDGFRA,ITGAV,DSG2,KDR,ERBB3,EGFR,ITGA5,SPINK1,LTBP3,MET,CSF1,PLAUR,EPHA2,TGFBR2,TFRC,SPP1,LDLR,KITLG,IL19
GO:0050896	Response to stimulus	34	7835	0.32	5.70e-06	9606.ENSP00000224784,9606.ENSP00000233809,9606.ENSP00000243924,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000301873,9606.ENSP00000302100,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000364711,9606.ENSP00000370473,9606.ENSP00000373489,9606.ENSP00000375622,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951,9606.ENSP00000499459	ACTA2,IGFBP2,PI3,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,TIMP4,ITGA5,SPINK1,LTBP3,LGALS4,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,KRT19,ROR1,SDC4,OGN,IGFBP3,KRT18,LAIR1,TFRC,SPP1,AREG,TGFA,LDLR,KITLG,IL19
GO:0050793	Regulation of developmental process	20	2492	0.59	6.31e-06	9606.ENSP00000052754,9606.ENSP00000221992,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000301873,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000454071,9606.ENSP00000495951	DCN,CEACAM5,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,ITGA5,LTBP3,CSF1,EPHA2,TGFBR2,ROR1,IGFBP3,TFRC,SPP1,AREG,LDLR,KITLG
GO:0009653	Anatomical structure morphogenesis	19	2229	0.61	6.50e-06	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000361818,9606.ENSP00000373489,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071	DCN,ACTA2,PDGFRA,ITGAV,KDR,EGFR,ITGA5,LTBP3,FGF5,MET,CSF1,EPHA2,TGFBR2,KRT19,SDC4,KRT18,AREG,TGFA,LDLR
GO:0048522	Positive regulation of cellular process	29	5584	0.4	6.74e-06	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000233809,9606.ENSP00000236671,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951,9606.ENSP00000499459	DCN,ACTA2,IGFBP2,CTSD,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,ITGA5,SPINK1,LTBP3,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,IGFBP3,TFRC,SPP1,AREG,TGFA,LDLR,KITLG,IL19
GO:0043069	Negative regulation of programmed cell death	13	911	0.84	6.90e-06	9606.ENSP00000221992,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,ITGAV,KDR,ERBB3,EGFR,ITGA5,MET,PLAUR,KRT18,TFRC,TGFA,KITLG,IL19
GO:0051247	Positive regulation of protein metabolic process	16	1512	0.71	6.90e-06	9606.ENSP00000236671,9606.ENSP00000252809,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000311697,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951	CTSD,GDF15,KDR,ERBB3,EGFR,ITGA5,FGF5,CSF1,PLAUR,TGFBR2,SDC4,TFRC,AREG,TGFA,LDLR,KITLG
GO:0030155	Regulation of cell adhesion	12	784	0.87	1.20e-05	9606.ENSP00000233809,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000293379,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000495951	IGFBP2,ITGAV,KDR,ERBB3,ITGA5,CSF1,PLAUR,EPHA2,TGFBR2,SDC4,TFRC,KITLG
GO:0044093	Positive regulation of molecular function	16	1587	0.69	1.24e-05	9606.ENSP00000236671,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	CTSD,PDGFRA,KDR,ERBB3,EGFR,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,TFRC,AREG,TGFA,KITLG
GO:0045785	Positive regulation of cell adhesion	10	485	1.0	1.27e-05	9606.ENSP00000233809,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000495951	IGFBP2,ITGAV,KDR,ITGA5,CSF1,PLAUR,TGFBR2,SDC4,TFRC,KITLG
GO:0048513	Animal organ development	22	3246	0.51	1.47e-05	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261590,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000364711,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	DCN,ACTA2,PDGFRA,DSG2,KDR,ERBB3,EGFR,LTBP3,FGF5,MET,CSF1,EPHA2,TGFBR2,KRT19,ROR1,SDC4,OGN,TFRC,SPP1,AREG,TGFA,KITLG
GO:0050790	Regulation of catalytic activity	19	2370	0.59	1.48e-05	9606.ENSP00000236671,9606.ENSP00000243924,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000370473,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	CTSD,PI3,PDGFRA,KDR,ERBB3,EGFR,TIMP4,SPINK1,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,IGFBP3,AREG,TGFA,KITLG
GO:0043085	Positive regulation of catalytic activity	14	1191	0.75	1.66e-05	9606.ENSP00000236671,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	CTSD,PDGFRA,KDR,ERBB3,EGFR,MET,CSF1,EPHA2,TGFBR2,ROR1,SDC4,AREG,TGFA,KITLG
GO:0010941	Regulation of cell death	16	1651	0.67	1.99e-05	9606.ENSP00000221992,9606.ENSP00000236671,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000370473,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,CTSD,ITGAV,KDR,ERBB3,EGFR,ITGA5,MET,CSF1,PLAUR,IGFBP3,KRT18,TFRC,TGFA,KITLG,IL19
GO:0022612	Gland morphogenesis	6	104	1.44	2.34e-05	9606.ENSP00000275493,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000379097,9606.ENSP00000404131	EGFR,CSF1,EPHA2,TGFBR2,AREG,TGFA
GO:0038128	ERBB2 signaling pathway	4	18	2.03	2.63e-05	9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000379097,9606.ENSP00000404131	ERBB3,EGFR,AREG,TGFA
GO:0014066	Regulation of phosphatidylinositol 3-kinase signaling	6	109	1.42	2.92e-05	9606.ENSP00000052754,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000360120	DCN,PDGFRA,KDR,ERBB3,EGFR,ROR1
GO:0065009	Regulation of molecular function	21	3085	0.51	3.00e-05	9606.ENSP00000236671,9606.ENSP00000243924,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	CTSD,PI3,PDGFRA,ITGAV,KDR,ERBB3,EGFR,TIMP4,SPINK1,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,IGFBP3,TFRC,AREG,TGFA,KITLG
GO:0043067	Regulation of programmed cell death	15	1492	0.68	3.31e-05	9606.ENSP00000221992,9606.ENSP00000236671,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000370473,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,CTSD,ITGAV,KDR,ERBB3,EGFR,ITGA5,MET,PLAUR,IGFBP3,KRT18,TFRC,TGFA,KITLG,IL19
GO:0031325	Positive regulation of cellular metabolic process	21	3114	0.51	3.44e-05	9606.ENSP00000052754,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951	DCN,GDF15,PDGFRA,KDR,ERBB3,EGFR,ITGA5,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,TFRC,SPP1,AREG,TGFA,LDLR,KITLG
GO:0043066	Negative regulation of apoptotic process	12	891	0.81	3.78e-05	9606.ENSP00000221992,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000339328,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,ITGAV,KDR,ERBB3,EGFR,ITGA5,PLAUR,KRT18,TFRC,TGFA,KITLG,IL19
GO:0048729	Tissue morphogenesis	10	565	0.93	4.17e-05	9606.ENSP00000224784,9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000379097	ACTA2,KDR,EGFR,ITGA5,MET,CSF1,EPHA2,TGFBR2,SDC4,AREG
GO:0006468	Protein phosphorylation	11	736	0.86	4.82e-05	9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000370473,9606.ENSP00000495951	PDGFRA,KDR,ERBB3,EGFR,SPINK1,MET,EPHA2,TGFBR2,ROR1,IGFBP3,KITLG
GO:0030154	Cell differentiation	22	3507	0.48	4.86e-05	9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000495951	ACTA2,PDGFRA,ITGAV,KDR,ERBB3,EGFR,ITGA5,SPINK1,LTBP3,FGF5,MET,CSF1,EPHA2,TGFBR2,KRT19,ROR1,SDC4,IGFBP3,TFRC,SPP1,AREG,KITLG
GO:0009893	Positive regulation of metabolic process	23	3847	0.46	4.93e-05	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000236671,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951	DCN,ACTA2,CTSD,GDF15,PDGFRA,KDR,ERBB3,EGFR,ITGA5,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,TFRC,SPP1,AREG,TGFA,LDLR,KITLG
GO:0051093	Negative regulation of developmental process	12	933	0.79	5.71e-05	9606.ENSP00000052754,9606.ENSP00000221992,9606.ENSP00000252809,9606.ENSP00000261023,9606.ENSP00000275493,9606.ENSP00000301873,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000454071	DCN,CEACAM5,GDF15,ITGAV,EGFR,LTBP3,EPHA2,TGFBR2,TFRC,SPP1,AREG,LDLR
GO:0002009	Morphogenesis of an epithelium	9	457	0.98	7.13e-05	9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000379097	KDR,EGFR,ITGA5,MET,CSF1,EPHA2,TGFBR2,SDC4,AREG
GO:0007155	Cell adhesion	12	965	0.78	7.79e-05	9606.ENSP00000221992,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000261590,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000302100,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000373489,9606.ENSP00000378517,9606.ENSP00000495951	CEACAM5,PDGFRA,ITGAV,DSG2,EGFR,ITGA5,LGALS4,EPHA2,TGFBR2,KRT18,SPP1,KITLG
GO:0048585	Negative regulation of response to stimulus	15	1612	0.65	7.79e-05	9606.ENSP00000052754,9606.ENSP00000233809,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000370473,9606.ENSP00000378517,9606.ENSP00000454071,9606.ENSP00000499459	DCN,IGFBP2,GDF15,PDGFRA,ITGAV,ERBB3,EGFR,SPINK1,MET,PLAUR,EPHA2,IGFBP3,SPP1,LDLR,IL19
GO:0048754	Branching morphogenesis of an epithelial tube	6	134	1.33	7.79e-05	9606.ENSP00000263923,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000379097	KDR,MET,CSF1,EPHA2,TGFBR2,AREG
GO:0042060	Wound healing	8	336	1.06	8.18e-05	9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000293379,9606.ENSP00000339328,9606.ENSP00000351905,9606.ENSP00000361818,9606.ENSP00000404131	PDGFRA,KDR,ERBB3,ITGA5,PLAUR,TGFBR2,SDC4,TGFA
GO:0051716	Cellular response to stimulus	29	6357	0.34	9.35e-05	9606.ENSP00000233809,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000360120,9606.ENSP00000364711,9606.ENSP00000370473,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951,9606.ENSP00000499459	IGFBP2,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,TIMP4,ITGA5,SPINK1,LTBP3,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,KRT19,ROR1,OGN,IGFBP3,KRT18,TFRC,SPP1,AREG,TGFA,LDLR,KITLG,IL19
GO:0009887	Animal organ morphogenesis	12	997	0.76	0.00010	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000301873,9606.ENSP00000311697,9606.ENSP00000327513,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000379097,9606.ENSP00000404131	DCN,ACTA2,PDGFRA,KDR,EGFR,LTBP3,FGF5,CSF1,EPHA2,TGFBR2,AREG,TGFA
GO:0001568	Blood vessel development	9	505	0.93	0.00014	9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000293379,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000404131,9606.ENSP00000454071	ACTA2,PDGFRA,ITGAV,KDR,ITGA5,EPHA2,TGFBR2,TGFA,LDLR
GO:0014068	Positive regulation of phosphatidylinositol 3-kinase signaling	5	79	1.48	0.00014	9606.ENSP00000052754,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000360120	DCN,PDGFRA,KDR,ERBB3,ROR1
GO:0042981	Regulation of apoptotic process	14	1462	0.66	0.00014	9606.ENSP00000221992,9606.ENSP00000236671,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000339328,9606.ENSP00000370473,9606.ENSP00000373489,9606.ENSP00000376197,9606.ENSP00000404131,9606.ENSP00000495951,9606.ENSP00000499459	CEACAM5,CTSD,ITGAV,KDR,ERBB3,EGFR,ITGA5,PLAUR,IGFBP3,KRT18,TFRC,TGFA,KITLG,IL19
GO:0022414	Reproductive process	14	1504	0.65	0.00019	9606.ENSP00000233809,9606.ENSP00000243924,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000327513,9606.ENSP00000351905,9606.ENSP00000355124,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000495951	IGFBP2,PI3,PDGFRA,KDR,EGFR,TIMP4,ITGA5,SPINK1,CSF1,TGFBR2,KRT19,SPP1,AREG,KITLG
GO:0050730	Regulation of peptidyl-tyrosine phosphorylation	7	259	1.11	0.00019	9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000495951	ERBB3,EGFR,ITGA5,SPINK1,AREG,TGFA,KITLG
GO:0038134	ERBB2-EGFR signaling pathway	3	8	2.26	0.00021	9606.ENSP00000275493,9606.ENSP00000379097,9606.ENSP00000404131	EGFR,AREG,TGFA
GO:0050673	Epithelial cell proliferation	6	170	1.23	0.00025	9606.ENSP00000263923,9606.ENSP00000275493,9606.ENSP00000351209,9606.ENSP00000370473,9606.ENSP00000379097,9606.ENSP00000404131	KDR,EGFR,EPHA2,IGFBP3,AREG,TGFA
GO:0018193	Peptidyl-amino acid modification	11	900	0.77	0.00026	9606.ENSP00000052754,9606.ENSP00000257290,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000495951	DCN,PDGFRA,KDR,ERBB3,EGFR,SPINK1,MET,EPHA2,TGFBR2,ROR1,KITLG
GO:0060255	Regulation of macromolecule metabolic process	28	6249	0.33	0.00026	9606.ENSP00000052754,9606.ENSP00000224784,9606.ENSP00000236671,9606.ENSP00000243924,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000287814,9606.ENSP00000293379,9606.ENSP00000296695,9606.ENSP00000311697,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000360120,9606.ENSP00000361818,9606.ENSP00000370473,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000379097,9606.ENSP00000404131,9606.ENSP00000454071,9606.ENSP00000495951	DCN,ACTA2,CTSD,PI3,GDF15,PDGFRA,ITGAV,KDR,ERBB3,EGFR,TIMP4,ITGA5,SPINK1,FGF5,MET,CSF1,PLAUR,EPHA2,TGFBR2,ROR1,SDC4,IGFBP3,TFRC,SPP1,AREG,TGFA,LDLR,KITLG
GO:0072359	Circulatory system development	11	901	0.77	0.00026	9606.ENSP00000224784,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000261590,9606.ENSP00000263923,9606.ENSP00000267101,9606.ENSP00000293379,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000404131,9606.ENSP00000454071	ACTA2,PDGFRA,ITGAV,DSG2,KDR,ERBB3,ITGA5,EPHA2,TGFBR2,TGFA,LDLR
GO:0009605	Response to external stimulus	17	2355	0.54	0.00028	9606.ENSP00000224784,9606.ENSP00000233809,9606.ENSP00000243924,9606.ENSP00000252809,9606.ENSP00000257290,9606.ENSP00000261023,9606.ENSP00000287814,9606.ENSP00000296695,9606.ENSP00000302100,9606.ENSP00000317272,9606.ENSP00000327513,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000351905,9606.ENSP00000376197,9606.ENSP00000378517,9606.ENSP00000454071	ACTA2,IGFBP2,PI3,GDF15,PDGFRA,ITGAV,TIMP4,SPINK1,LGALS4,MET,CSF1,PLAUR,EPHA2,TGFBR2,TFRC,SPP1,LDLR
GO:0023057	Negative regulation of signaling	13	1354	0.66	0.00032	9606.ENSP00000052754,9606.ENSP00000233809,9606.ENSP00000252809,9606.ENSP00000261023,9606.ENSP00000267101,9606.ENSP00000275493,9606.ENSP00000296695,9606.ENSP00000317272,9606.ENSP00000339328,9606.ENSP00000351209,9606.ENSP00000370473,9606.ENSP00000454071,9606.ENSP00000499459	DCN,IGFBP2,GDF15,ITGAV,ERBB3,EGFR,SPINK1,MET,PLAUR,EPHA2,IGFBP3,LDLR,IL19
