#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0071310	Cellular response to organic substance	22	2019	0.67	5.95e-08	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000483552	CX3CL1,CD74,PLAT,IL1RL1,CHI3L1,FABP4,FST,REN,VCAM1,IL15,LEP,CXCL9,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6,IL1R1,RARRES2,IL18BP,FURIN
GO:0022409	Positive regulation of cell-cell adhesion	11	322	1.17	9.68e-08	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,CD74,VCAM1,IL15,LEP,DPP4,IL2RA,IL4R,PDCD1LG2,TNFSF11,IL6
GO:0048522	Positive regulation of cellular process	34	5584	0.42	9.68e-08	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000269593,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000363773,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552,9606.ENSP00000487363,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,RETN,IL1RL1,MMP8,GFAP,CHI3L1,IGFBP4,VCAM1,MERTK,PTX3,IL15,MMP3,LEP,DPP4,CXCL9,DLL1,PLAU,C1QA,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6,IL1R1,RARRES2,ADM,FLT3LG,FURIN,HAVCR1,ITGAM
GO:0051251	Positive regulation of lymphocyte activation	11	336	1.15	1.41e-07	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675	CD74,VCAM1,IL15,LEP,DPP4,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6
GO:0050870	Positive regulation of T cell activation	10	251	1.23	1.56e-07	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675	CD74,VCAM1,IL15,LEP,DPP4,IL2RA,IL4R,PDCD1LG2,TNFSF11,IL6
GO:0051094	Positive regulation of developmental process	18	1332	0.76	1.76e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CX3CL1,CD74,OXT,RETN,GFAP,CHI3L1,FST,IL15,LEP,CXCL9,DLL1,IL2RA,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM
GO:2000026	Regulation of multicellular organismal development	18	1389	0.74	3.34e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607	CX3CL1,CD74,OXT,RETN,GFAP,CHI3L1,FST,IL15,TNFRSF11B,LEP,DLL1,NPPB,IL2RA,IL4R,IL15RA,TNFSF11,IL6,ADM
GO:0050727	Regulation of inflammatory response	11	371	1.1	3.43e-07	9606.ENSP00000006053,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552	CX3CL1,IL1RL1,MMP8,FABP4,IL15,MMP3,IL2RA,TNFSF11,IL6,IL1R1,FURIN
GO:0001819	Positive regulation of cytokine production	12	482	1.03	3.53e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000379111,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000431775,9606.ENSP00000483552	CX3CL1,CD74,IL1RL1,MMP8,CHI3L1,IL15,LEP,IL4R,IL6,IL1R1,IL32,FURIN
GO:0048583	Regulation of response to stimulus	28	3931	0.48	5.77e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000272190,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000363773,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,PLAT,IL1RL1,MMP8,CHI3L1,FABP4,FST,IGFBP4,REN,IL15,MMP3,LEP,DPP4,DLL1,PLAU,C1QA,IL2RA,IL4R,TNFSF11,IL6,IL1R1,RARRES2,IL18BP,ADM,FURIN,ITGAM
GO:0051249	Regulation of lymphocyte activation	12	508	1.01	5.89e-07	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675	CD74,VCAM1,MERTK,IL15,LEP,DPP4,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6
GO:0048519	Negative regulation of biological process	32	5313	0.41	7.68e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000360687,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000431775,9606.ENSP00000436607,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,PLAT,RETN,IL1RL1,MMP8,GFAP,FABP4,FST,IGFBP4,MERTK,PTX3,IL15,TNFRSF11B,MMP3,LEP,DPP4,DLL1,PTGDS,PLAU,NPPB,IL2RA,IL4R,PDCD1LG2,TNFSF11,IL6,IL32,ADM,FURIN,ITGAM
GO:0044419	Biological process involved in interspecies interaction between organisms	18	1490	0.71	8.38e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000256104,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000487363,9606.ENSP00000496959	CX3CL1,CD74,FABP4,REN,VCAM1,PTX3,DPP4,CXCL9,C1QA,NPPB,IL4R,PDCD1LG2,IL6,RARRES2,IL18BP,ADM,HAVCR1,ITGAM
GO:0070887	Cellular response to chemical stimulus	23	2609	0.58	8.38e-07	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000483552	CX3CL1,CD74,PLAT,IL1RL1,CHI3L1,FABP4,FST,REN,VCAM1,IL15,MMP3,LEP,CXCL9,IL2RA,IL4R,IL15RA,PDCD1LG2,TNFSF11,IL6,IL1R1,RARRES2,IL18BP,FURIN
GO:0002683	Negative regulation of immune system process	11	433	1.04	1.38e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000295408,9606.ENSP00000297350,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000483552	CX3CL1,CD74,IL1RL1,MERTK,TNFRSF11B,DPP4,DLL1,IL2RA,IL4R,PDCD1LG2,FURIN
GO:0051049	Regulation of transport	19	1763	0.66	1.56e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000253408,9606.ENSP00000272190,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,OXT,RETN,GFAP,REN,MERTK,PTX3,IL15,LEP,CXCL9,DLL1,NPPB,IL4R,IL15RA,TNFSF11,IL6,FURIN,ITGAM
GO:0009607	Response to biotic stimulus	17	1375	0.72	1.80e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000256104,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000354901,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000496959	CX3CL1,CD74,FAP,FABP4,REN,VCAM1,PTX3,CXCL9,C1QA,NPPB,IL4R,PDCD1LG2,IL6,RARRES2,IL18BP,ADM,ITGAM
GO:0032103	Positive regulation of response to external stimulus	11	453	1.02	2.06e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000361850,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009	CX3CL1,CD74,PLAT,IL1RL1,MMP8,FABP4,IL15,PLAU,TNFSF11,IL6,RARRES2
GO:0046649	Lymphocyte activation	11	457	1.01	2.20e-06	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000385675	CD74,VCAM1,MERTK,IL15,LEP,DPP4,DLL1,IL2RA,IL4R,IL15RA,IL6
GO:0043030	Regulation of macrophage activation	6	58	1.65	2.24e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000379111,9606.ENSP00000385675	CX3CL1,CD74,IL1RL1,MMP8,IL4R,IL6
GO:0051050	Positive regulation of transport	14	915	0.82	3.75e-06	9606.ENSP00000006053,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000496959	CX3CL1,OXT,RETN,MERTK,PTX3,IL15,LEP,CXCL9,DLL1,NPPB,IL4R,IL15RA,TNFSF11,ITGAM
GO:0042127	Regulation of cell population proliferation	18	1669	0.66	3.94e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000253408,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000360687,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000469613	CX3CL1,CD74,FAP,GFAP,VCAM1,IL15,LEP,DPP4,CXCL9,DLL1,PTGDS,PLAU,IL2RA,IL4R,PDCD1LG2,IL6,ADM,FLT3LG
GO:0030098	Lymphocyte differentiation	9	279	1.14	4.58e-06	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000385675	CD74,VCAM1,MERTK,IL15,LEP,DLL1,IL4R,IL15RA,IL6
GO:0030155	Regulation of cell adhesion	13	784	0.85	5.05e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,CD74,VCAM1,IL15,LEP,DPP4,DLL1,PLAU,IL2RA,IL4R,PDCD1LG2,TNFSF11,IL6
GO:0031347	Regulation of defense response	12	638	0.91	5.05e-06	9606.ENSP00000006053,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552	CX3CL1,IL1RL1,MMP8,FABP4,IL15,MMP3,LEP,IL2RA,TNFSF11,IL6,IL1R1,FURIN
GO:0002521	Leukocyte differentiation	10	396	1.03	6.15e-06	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675	CD74,VCAM1,MERTK,IL15,LEP,DLL1,IL4R,IL15RA,TNFSF11,IL6
GO:0030097	Hemopoiesis	12	655	0.89	6.45e-06	9606.ENSP00000009530,9606.ENSP00000256759,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000469613	CD74,FST,VCAM1,MERTK,IL15,LEP,DLL1,IL4R,IL15RA,TNFSF11,IL6,FLT3LG
GO:0051707	Response to other organism	16	1328	0.71	6.45e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000256104,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295927,9606.ENSP00000354901,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000434717,9606.ENSP00000436607,9606.ENSP00000496959	CX3CL1,CD74,FABP4,REN,VCAM1,PTX3,CXCL9,C1QA,NPPB,IL4R,PDCD1LG2,IL6,RARRES2,IL18BP,ADM,ITGAM
GO:0080134	Regulation of response to stress	16	1373	0.7	9.86e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000299855,9606.ENSP00000312652,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000483552	CX3CL1,CD74,FAP,PLAT,IL1RL1,MMP8,FABP4,IL15,MMP3,LEP,PLAU,IL2RA,TNFSF11,IL6,IL1R1,FURIN
GO:0007275	Multicellular organism development	27	4209	0.44	9.89e-06	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000236826,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000483552,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,MMP8,GFAP,CHI3L1,FST,REN,VCAM1,MERTK,PTX3,IL15,TNFRSF11B,LEP,DLL1,C1QA,NPPB,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,FLT3LG,FURIN,ITGAM
GO:0050729	Positive regulation of inflammatory response	7	145	1.32	1.28e-05	9606.ENSP00000006053,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000256104,9606.ENSP00000296545,9606.ENSP00000381775,9606.ENSP00000385675	CX3CL1,IL1RL1,MMP8,FABP4,IL15,TNFSF11,IL6
GO:0050671	Positive regulation of lymphocyte proliferation	7	147	1.31	1.35e-05	9606.ENSP00000009530,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000369293,9606.ENSP00000380855,9606.ENSP00000385675	CD74,VCAM1,IL15,LEP,IL2RA,PDCD1LG2,IL6
GO:0048584	Positive regulation of response to stimulus	19	2131	0.58	2.16e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000220809,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000256104,9606.ENSP00000269593,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000363773,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000418009,9606.ENSP00000496959	CX3CL1,CD74,PLAT,IL1RL1,MMP8,CHI3L1,FABP4,IGFBP4,IL15,LEP,DLL1,PLAU,C1QA,IL4R,TNFSF11,IL6,IL1R1,RARRES2,ITGAM
GO:1905952	Regulation of lipid localization	7	167	1.25	2.91e-05	9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000483552	OXT,RETN,REN,LEP,TNFSF11,IL6,FURIN
GO:0008284	Positive regulation of cell population proliferation	13	945	0.77	3.37e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000253408,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000469613	CX3CL1,CD74,GFAP,VCAM1,IL15,LEP,DPP4,DLL1,IL2RA,PDCD1LG2,IL6,ADM,FLT3LG
GO:0048731	System development	25	3867	0.44	3.68e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000295408,9606.ENSP00000295927,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000363773,9606.ENSP00000365651,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607,9606.ENSP00000469613,9606.ENSP00000496959	CX3CL1,CD74,FAP,OXT,GFAP,CHI3L1,FST,REN,VCAM1,MERTK,PTX3,IL15,TNFRSF11B,LEP,DLL1,C1QA,NPPB,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM,FLT3LG,ITGAM
GO:0010628	Positive regulation of gene expression	14	1146	0.72	4.15e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000255409,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000355718,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000386380,9606.ENSP00000431775,9606.ENSP00000483552	CX3CL1,CD74,IL1RL1,MMP8,CHI3L1,IL15,LEP,DLL1,IL4R,TNFSF11,IL6,IL1R1,IL32,FURIN
GO:0050793	Regulation of developmental process	20	2492	0.54	4.37e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000253408,9606.ENSP00000255409,9606.ENSP00000256759,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CX3CL1,CD74,OXT,RETN,GFAP,CHI3L1,FST,IL15,TNFRSF11B,LEP,CXCL9,DLL1,NPPB,IL2RA,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM
GO:0042102	Positive regulation of T cell proliferation	6	108	1.38	4.64e-05	9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000369293,9606.ENSP00000380855,9606.ENSP00000385675	VCAM1,IL15,LEP,IL2RA,PDCD1LG2,IL6
GO:0045595	Regulation of cell differentiation	16	1582	0.64	5.48e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000253408,9606.ENSP00000256759,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CX3CL1,CD74,GFAP,FST,IL15,TNFRSF11B,LEP,CXCL9,DLL1,IL2RA,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM
GO:0065008	Regulation of biological quality	24	3654	0.45	5.57e-05	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000221515,9606.ENSP00000253408,9606.ENSP00000256104,9606.ENSP00000272190,9606.ENSP00000280904,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000297350,9606.ENSP00000312652,9606.ENSP00000353731,9606.ENSP00000355718,9606.ENSP00000361850,9606.ENSP00000365651,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000483552	CX3CL1,CD74,FAP,OXT,PLAT,RETN,GFAP,FABP4,REN,DSC2,MERTK,IL15,TNFRSF11B,LEP,DPP4,DLL1,PLAU,NPPB,IL2RA,IL4R,TNFSF11,IL6,ADM,FURIN
GO:0033993	Response to lipid	12	827	0.79	5.85e-05	9606.ENSP00000217386,9606.ENSP00000220809,9606.ENSP00000272190,9606.ENSP00000294728,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000360687,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000434717,9606.ENSP00000436607	OXT,PLAT,REN,VCAM1,IL15,LEP,CXCL9,PTGDS,PDCD1LG2,IL6,IL18BP,ADM
GO:0001818	Negative regulation of cytokine production	8	284	1.08	5.87e-05	9606.ENSP00000006053,9606.ENSP00000233954,9606.ENSP00000236826,9606.ENSP00000295408,9606.ENSP00000355718,9606.ENSP00000380855,9606.ENSP00000385675,9606.ENSP00000483552	CX3CL1,IL1RL1,MMP8,MERTK,DLL1,PDCD1LG2,IL6,FURIN
GO:0008283	Cell population proliferation	11	712	0.82	0.00010	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000188790,9606.ENSP00000253408,9606.ENSP00000256759,9606.ENSP00000269593,9606.ENSP00000296545,9606.ENSP00000369293,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607	CX3CL1,CD74,FAP,GFAP,FST,IGFBP4,IL15,IL2RA,TNFSF11,IL6,ADM
GO:0045597	Positive regulation of cell differentiation	12	876	0.77	0.00010	9606.ENSP00000006053,9606.ENSP00000009530,9606.ENSP00000253408,9606.ENSP00000296545,9606.ENSP00000354901,9606.ENSP00000369293,9606.ENSP00000379111,9606.ENSP00000380421,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000418009,9606.ENSP00000436607	CX3CL1,CD74,GFAP,IL15,CXCL9,IL2RA,IL4R,IL15RA,TNFSF11,IL6,RARRES2,ADM
GO:0007267	Cell-cell signaling	13	1079	0.71	0.00013	9606.ENSP00000006053,9606.ENSP00000220809,9606.ENSP00000244241,9606.ENSP00000295408,9606.ENSP00000296545,9606.ENSP00000312652,9606.ENSP00000354901,9606.ENSP00000355718,9606.ENSP00000363773,9606.ENSP00000381775,9606.ENSP00000385675,9606.ENSP00000436607,9606.ENSP00000496959	CX3CL1,PLAT,IL17C,MERTK,IL15,LEP,CXCL9,DLL1,C1QA,TNFSF11,IL6,ADM,ITGAM
GO:0032368	Regulation of lipid transport	6	139	1.27	0.00018	9606.ENSP00000217386,9606.ENSP00000221515,9606.ENSP00000272190,9606.ENSP00000312652,9606.ENSP00000381775,9606.ENSP00000483552	OXT,RETN,REN,LEP,TNFSF11,FURIN
